path,id,fitted_entries,method,resolution,contourLevel,pdb_rsync,emdb_rsync,map_found,pdb_found,map_path,pdb_path,subunit_count
/work/mzumbado/biostructure/em/dataset/header/emd-7564-v19.xml,emd-7564,6crj,singleParticle,8.0,2.5,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6crj.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7564/map/emd_7564.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7564.map,/work/mzumbado/biostructure/em/dataset/models/pdb6crj.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-7579-v19.xml,emd-7579,6cs1,singleParticle,4.6,0.032,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6cs1.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7579/map/emd_7579.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7579.map,/work/mzumbado/biostructure/em/dataset/models/pdb6cs1.ent,24
/work/mzumbado/biostructure/em/dataset/header/emd-7821-v19.xml,emd-7821,6d6v,singleParticle,4.8,0.055,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6d6v.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7821/map/emd_7821.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7821.map,/work/mzumbado/biostructure/em/dataset/models/pdb6d6v.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-7828-v19.xml,emd-7828,6d80,singleParticle,5.0,0.009000000000000001,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6d80.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7828/map/emd_7828.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7828.map,/work/mzumbado/biostructure/em/dataset/models/pdb6d80.ent,10
/work/mzumbado/biostructure/em/dataset/header/emd-7845-v19.xml,emd-7845,6dbl,singleParticle,5.0,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6dbl.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7845/map/emd_7845.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7845.map,/work/mzumbado/biostructure/em/dataset/models/pdb6dbl.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-7852-v19.xml,emd-7852,6dbw,singleParticle,4.7,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6dbw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7852/map/emd_7852.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7852.map,/work/mzumbado/biostructure/em/dataset/models/pdb6dbw.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-7896-v19.xml,emd-7896,6did,singleParticle,4.71,0.35,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6did.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7896/map/emd_7896.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7896.map,/work/mzumbado/biostructure/em/dataset/models/pdb6did.ent,48
/work/mzumbado/biostructure/em/dataset/header/emd-7939-v19.xml,emd-7939,6djp,singleParticle,4.8,0.25,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6djp.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7939/map/emd_7939.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7939.map,/work/mzumbado/biostructure/em/dataset/models/pdb6djp.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-7940-v19.xml,emd-7940,6djr,singleParticle,5.8,0.0294,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6djr.ent.gz,rsync.rcsb.org::emdb/structures/EMD-7940/map/emd_7940.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_7940.map,/work/mzumbado/biostructure/em/dataset/models/pdb6djr.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8016-v19.xml,emd-8016,5gar,singleParticle,6.4,0.0382,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5gar.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8016/map/emd_8016.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8016.map,/work/mzumbado/biostructure/em/dataset/models/pdb5gar.ent,26
/work/mzumbado/biostructure/em/dataset/header/emd-8017-v19.xml,emd-8017,5gas,singleParticle,9.5,0.0415,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5gas.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8017/map/emd_8017.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8017.map,/work/mzumbado/biostructure/em/dataset/models/pdb5gas.ent,26
/work/mzumbado/biostructure/em/dataset/header/emd-8058-v19.xml,emd-8058,5hnw,helical,6.6,3.9,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5hnw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8058/map/emd_8058.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8058.map,/work/mzumbado/biostructure/em/dataset/models/pdb5hnw.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-8059-v19.xml,emd-8059,5hnx,helical,6.6,3.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5hnx.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8059/map/emd_8059.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8059.map,/work/mzumbado/biostructure/em/dataset/models/pdb5hnx.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-8060-v19.xml,emd-8060,5hny,helical,6.3,4.6,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5hny.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8060/map/emd_8060.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8060.map,/work/mzumbado/biostructure/em/dataset/models/pdb5hny.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-8061-v19.xml,emd-8061,5hnz,helical,5.8,4.6,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5hnz.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8061/map/emd_8061.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8061.map,/work/mzumbado/biostructure/em/dataset/models/pdb5hnz.ent,3
/work/mzumbado/biostructure/em/dataset/header/emd-8073-v19.xml,emd-8073,5j8v,singleParticle,4.9,0.0967,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5j8v.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8073/map/emd_8073.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8073.map,/work/mzumbado/biostructure/em/dataset/models/pdb5j8v.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8090-v19.xml,emd-8090,5ide,singleParticle,8.25,0.068,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ide.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8090/map/emd_8090.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8090.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ide.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8097-v19.xml,emd-8097,5iou,singleParticle,7.0,0.022,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iou.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8097/map/emd_8097.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8097.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iou.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8098-v19.xml,emd-8098,5iov,singleParticle,7.5,0.035,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iov.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8098/map/emd_8098.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8098.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iov.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8106-v19.xml,emd-8106,5ipv,singleParticle,9.25,0.075,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ipv.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8106/map/emd_8106.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8106.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ipv.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8131-v19.xml,emd-8131,5ivw,singleParticle,10.0,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ivw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8131/map/emd_8131.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8131.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ivw.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-8132-v19.xml,emd-8132,5iy7,singleParticle,8.6,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iy7.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8132/map/emd_8132.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8132.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iy7.ent,29
/work/mzumbado/biostructure/em/dataset/header/emd-8133-v19.xml,emd-8133,5iy8,singleParticle,7.9,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iy8.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8133/map/emd_8133.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8133.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iy8.ent,29
/work/mzumbado/biostructure/em/dataset/header/emd-8134-v19.xml,emd-8134,5iy9,singleParticle,6.3,0.03,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iy9.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8134/map/emd_8134.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8134.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iy9.ent,29
/work/mzumbado/biostructure/em/dataset/header/emd-8135-v19.xml,emd-8135,5iya,singleParticle,5.4,0.01,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5iya.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8135/map/emd_8135.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8135.map,/work/mzumbado/biostructure/em/dataset/models/pdb5iya.ent,23
/work/mzumbado/biostructure/em/dataset/header/emd-8143-v19.xml,emd-8143,5jpq,singleParticle,7.3,0.025,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jpq.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8143/map/emd_8143.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8143.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jpq.ent,56
/work/mzumbado/biostructure/em/dataset/header/emd-8147-v19.xml,emd-8147,5jb1,singleParticle,6.0,4.25,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jb1.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8147/map/emd_8147.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8147.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jb1.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-8148-v19.xml,emd-8148,5jb3,singleParticle,5.34,0.02,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jb3.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8148/map/emd_8148.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8148.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jb3.ent,36
/work/mzumbado/biostructure/em/dataset/header/emd-8149-v19.xml,emd-8149,5jbh,singleParticle,5.34,0.015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jbh.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8149/map/emd_8149.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8149.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jbh.ent,36
/work/mzumbado/biostructure/em/dataset/header/emd-8180-v19.xml,emd-8180,5jyg,helical,6.5,5.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jyg.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8180/map/emd_8180.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8180.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jyg.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-8187-v19.xml,emd-8187,5jzt,singleParticle,7.4,0.1,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5jzt.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8187/map/emd_8187.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8187.map,/work/mzumbado/biostructure/em/dataset/models/pdb5jzt.ent,7
/work/mzumbado/biostructure/em/dataset/header/emd-8190-v19.xml,emd-8190,5k0y,singleParticle,5.8,0.04,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5k0y.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8190/map/emd_8190.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8190.map,/work/mzumbado/biostructure/em/dataset/models/pdb5k0y.ent,42
/work/mzumbado/biostructure/em/dataset/header/emd-8195-v19.xml,emd-8195,5k1h,singleParticle,5.8,0.0143,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5k1h.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8195/map/emd_8195.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8195.map,/work/mzumbado/biostructure/em/dataset/models/pdb5k1h.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8229-v19.xml,emd-8229,5kbs,singleParticle,8.7,0.019,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kbs.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8229/map/emd_8229.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8229.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kbs.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8230-v19.xml,emd-8230,5kbt,singleParticle,6.4,0.019,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kbt.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8230/map/emd_8230.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8230.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kbt.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8231-v19.xml,emd-8231,5kbu,singleParticle,7.8,0.019,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kbu.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8231/map/emd_8231.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8231.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kbu.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8232-v19.xml,emd-8232,5kbv,singleParticle,6.8,0.0296,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kbv.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8232/map/emd_8232.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8232.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kbv.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8236-v19.xml,emd-8236,5y36,singleParticle,5.2,0.0316,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5y36.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8236/map/emd_8236.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8236.map,/work/mzumbado/biostructure/em/dataset/models/pdb5y36.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8241-v19.xml,emd-8241,5kem,singleParticle,5.5,0.026,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kem.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8241/map/emd_8241.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8241.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kem.ent,10
/work/mzumbado/biostructure/em/dataset/header/emd-8243-v19.xml,emd-8243,6bt3,singleParticle,4.7,1.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb6bt3.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8243/map/emd_8243.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8243.map,/work/mzumbado/biostructure/em/dataset/models/pdb6bt3.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-8244-v19.xml,emd-8244,5kg8,helical,9.1,0.05,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kg8.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8244/map/emd_8244.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8244.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kg8.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8246-v19.xml,emd-8246,5kgf,singleParticle,4.54,0.04,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kgf.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8246/map/emd_8246.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8246.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kgf.ent,14
/work/mzumbado/biostructure/em/dataset/header/emd-8256-v19.xml,emd-8256,5kk2,singleParticle,7.3,0.034,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kk2.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8256/map/emd_8256.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8256.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kk2.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-8267-v19.xml,emd-8267,5kne,singleParticle,5.64,0.07,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kne.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8267/map/emd_8267.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8267.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kne.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-8277-v19.xml,emd-8277,5kwl,singleParticle,4.8,0.00707,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kwl.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8277/map/emd_8277.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8277.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kwl.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8285-v19.xml,emd-8285,5ku0,singleParticle,5.3,0.00599,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ku0.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8285/map/emd_8285.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8285.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ku0.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8286-v19.xml,emd-8286,5ku2,singleParticle,5.3,0.00481,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ku2.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8286/map/emd_8286.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8286.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ku2.ent,4
/work/mzumbado/biostructure/em/dataset/header/emd-8287-v19.xml,emd-8287,5kua,helical,6.0,0.45,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5kua.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8287/map/emd_8287.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8287.map,/work/mzumbado/biostructure/em/dataset/models/pdb5kua.ent,26
/work/mzumbado/biostructure/em/dataset/header/emd-8300-v19.xml,emd-8300,5l08,helical,4.6,2.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5l08.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8300/map/emd_8300.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8300.map,/work/mzumbado/biostructure/em/dataset/models/pdb5l08.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-8313-v19.xml,emd-8313,5sv9,helical,5.9,130.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5sv9.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8313/map/emd_8313.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8313.map,/work/mzumbado/biostructure/em/dataset/models/pdb5sv9.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8335-v19.xml,emd-8335,5t0h,singleParticle,6.8,0.0015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t0h.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8335/map/emd_8335.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8335.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t0h.ent,32
/work/mzumbado/biostructure/em/dataset/header/emd-8336-v19.xml,emd-8336,5t0i,singleParticle,8.0,0.0015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t0i.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8336/map/emd_8336.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8336.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t0i.ent,32
/work/mzumbado/biostructure/em/dataset/header/emd-8337-v19.xml,emd-8337,5t0j,singleParticle,8.0,0.0015,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t0j.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8337/map/emd_8337.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8337.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t0j.ent,32
/work/mzumbado/biostructure/em/dataset/header/emd-8357-v19.xml,emd-8357,5t4o,singleParticle,6.9,0.065,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t4o.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8357/map/emd_8357.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8357.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t4o.ent,22
/work/mzumbado/biostructure/em/dataset/header/emd-8358-v19.xml,emd-8358,5t4p,singleParticle,7.77,0.065,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t4p.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8358/map/emd_8358.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8358.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t4p.ent,22
/work/mzumbado/biostructure/em/dataset/header/emd-8359-v19.xml,emd-8359,5t4q,singleParticle,8.53,0.048,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5t4q.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8359/map/emd_8359.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8359.map,/work/mzumbado/biostructure/em/dataset/models/pdb5t4q.ent,22
/work/mzumbado/biostructure/em/dataset/header/emd-8407-v19.xml,emd-8407,5thr,singleParticle,8.9,0.0074,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5thr.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8407/map/emd_8407.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8407.map,/work/mzumbado/biostructure/em/dataset/models/pdb5thr.ent,30
/work/mzumbado/biostructure/em/dataset/header/emd-8419-v19.xml,emd-8419,5tjt,singleParticle,9.0,10.0,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tjt.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8419/map/emd_8419.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8419.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tjt.ent,6
/work/mzumbado/biostructure/em/dataset/header/emd-8427-v19.xml,emd-8427,5u1f,singleParticle,6.8,0.011,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5u1f.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8427/map/emd_8427.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8427.map,/work/mzumbado/biostructure/em/dataset/models/pdb5u1f.ent,9
/work/mzumbado/biostructure/em/dataset/header/emd-8436-v19.xml,emd-8436,5tqw,singleParticle,5.6,0.04,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tqw.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8436/map/emd_8436.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8436.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tqw.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8437-v19.xml,emd-8437,5tqx,singleParticle,5.4,0.045,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tqx.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8437/map/emd_8437.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8437.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tqx.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8438-v19.xml,emd-8438,5tqy,singleParticle,5.2,0.045,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tqy.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8438/map/emd_8438.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8438.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tqy.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8462-v19.xml,emd-8462,5tsj,singleParticle,8.7,0.109,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tsj.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8462/map/emd_8462.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8462.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tsj.ent,28
/work/mzumbado/biostructure/em/dataset/header/emd-8467-v19.xml,emd-8467,5ttp,singleParticle,4.8,0.026,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5ttp.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8467/map/emd_8467.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8467.map,/work/mzumbado/biostructure/em/dataset/models/pdb5ttp.ent,2
/work/mzumbado/biostructure/em/dataset/header/emd-8470-v19.xml,emd-8470,5twv,singleParticle,6.3,0.027736,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5twv.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8470/map/emd_8470.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8470.map,/work/mzumbado/biostructure/em/dataset/models/pdb5twv.ent,8
/work/mzumbado/biostructure/em/dataset/header/emd-8473-v19.xml,emd-8473,5tzs,singleParticle,5.1,0.018000000000000002,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5tzs.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8473/map/emd_8473.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8473.map,/work/mzumbado/biostructure/em/dataset/models/pdb5tzs.ent,58
/work/mzumbado/biostructure/em/dataset/header/emd-8474-v19.xml,emd-8474,5u03,helical,6.1,3.8,rsync.rcsb.org::ftp_data/structures/all/pdb/pdb5u03.ent.gz,rsync.rcsb.org::emdb/structures/EMD-8474/map/emd_8474.map.gz,True,True,/work/mzumbado/biostructure/em/dataset/models/emd_8474.map,/work/mzumbado/biostructure/em/dataset/models/pdb5u03.ent,4
