id,map_path,contourLevel,tagged_path,subunits,matched_subunits,voxels,voxels_matched,voxels_discarted,voxels_reassigned,voxels_assigned
23014,/data/ggutierrez/models/23014_resized.mrc,0.367,/data/ggutierrez/dataset/gt/23014_resized_gt.mrc,4,4,235184,231354,3830,70277,59461
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,167419
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,178880
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,148387
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,41136
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,26073
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,27592
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,40857
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,18416
23064,/data/ggutierrez/models/23064_resized.mrc,0.24,/data/ggutierrez/dataset/gt/23064_resized_gt.mrc,9,9,669995,669409,586,206746,20649
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,21115
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,18559
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,14696
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,14841
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,20324
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,19752
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,40678
23530,/data/ggutierrez/models/23530_resized.mrc,5.06,/data/ggutierrez/dataset/gt/23530_resized_gt.mrc,8,8,197905,192360,5545,110617,42395
2387,/data/ggutierrez/models/2387_resized.mrc,46.2,/data/ggutierrez/dataset/gt/2387_resized_gt.mrc,2,2,29352,29296,56,5613,14638
2387,/data/ggutierrez/models/2387_resized.mrc,46.2,/data/ggutierrez/dataset/gt/2387_resized_gt.mrc,2,2,29352,29296,56,5613,14658
24425,/data/ggutierrez/models/24425_resized.mrc,0.26,/data/ggutierrez/dataset/gt/24425_resized_gt.mrc,3,3,138353,134963,3390,5552,44355
24425,/data/ggutierrez/models/24425_resized.mrc,0.26,/data/ggutierrez/dataset/gt/24425_resized_gt.mrc,3,3,138353,134963,3390,5552,45545
24425,/data/ggutierrez/models/24425_resized.mrc,0.26,/data/ggutierrez/dataset/gt/24425_resized_gt.mrc,3,3,138353,134963,3390,5552,45063
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,6236
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,42138
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,43060
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,44632
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,5969
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,32614
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,33190
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,31588
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,32478
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,7212
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,6662
24566,/data/ggutierrez/models/24566_resized.mrc,0.355,/data/ggutierrez/dataset/gt/24566_resized_gt.mrc,12,12,328724,328724,0,1843,42945
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,79235
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,50225
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,56192
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,58552
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,59798
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,54068
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,52229
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,49278
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,53535
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,51586
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,55524
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,68302
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,53722
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,70623
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,59175
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,71665
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,77308
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,63894
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,66270
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,69703
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,62555
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,62894
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,70593
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,55299
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,54271
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,54260
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,51709
24575,/data/ggutierrez/models/24575_resized.mrc,0.3,/data/ggutierrez/dataset/gt/24575_resized_gt.mrc,28,28,2255176,1683710,571466,213497,51245
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,14283
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,13898
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,34359
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,33767
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,33872
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,33203
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,15481
24578,/data/ggutierrez/models/24578_resized.mrc,0.0158,/data/ggutierrez/dataset/gt/24578_resized_gt.mrc,8,8,193462,193462,0,2493,14599
2526,/data/ggutierrez/models/2526_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2526_resized_gt.mrc,4,4,68271,68271,0,884,15546
2526,/data/ggutierrez/models/2526_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2526_resized_gt.mrc,4,4,68271,68271,0,884,17835
2526,/data/ggutierrez/models/2526_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2526_resized_gt.mrc,4,4,68271,68271,0,884,17429
2526,/data/ggutierrez/models/2526_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2526_resized_gt.mrc,4,4,68271,68271,0,884,17461
2527,/data/ggutierrez/models/2527_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2527_resized_gt.mrc,4,4,66093,66093,0,6,15730
2527,/data/ggutierrez/models/2527_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2527_resized_gt.mrc,4,4,66093,66093,0,6,16900
2527,/data/ggutierrez/models/2527_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2527_resized_gt.mrc,4,4,66093,66093,0,6,16210
2527,/data/ggutierrez/models/2527_resized.mrc,2.3,/data/ggutierrez/dataset/gt/2527_resized_gt.mrc,4,4,66093,66093,0,6,17253
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,16231
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,274617
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,18463
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,27216
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,31754
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,48768
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,23205
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,47160
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,61101
26547,/data/ggutierrez/models/26547_resized.mrc,0.008,/data/ggutierrez/dataset/gt/26547_resized_gt.mrc,10,10,812371,797448,14923,330579,248933
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,18459
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,27326
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,4794
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,4967
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,4203
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,10711
26563,/data/ggutierrez/models/26563_resized.mrc,0.73,/data/ggutierrez/dataset/gt/26563_resized_gt.mrc,7,7,82184,80306,1878,23145,9846
27726,/data/ggutierrez/models/27726_resized.mrc,0.403,/data/ggutierrez/dataset/gt/27726_resized_gt.mrc,2,2,51527,51527,0,12539,21568
27726,/data/ggutierrez/models/27726_resized.mrc,0.403,/data/ggutierrez/dataset/gt/27726_resized_gt.mrc,2,2,51527,51527,0,12539,29959
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8323
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8275
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,11745
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8345
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,11420
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8499
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8263
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,11366
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8685
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8246
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,11607
28536,/data/ggutierrez/models/28536_resized.mrc,0.014,/data/ggutierrez/dataset/gt/28536_resized_gt.mrc,12,12,113469,113287,182,10757,8513
29044,/data/ggutierrez/models/29044_resized.mrc,0.5,/data/ggutierrez/dataset/gt/29044_resized_gt.mrc,4,4,234476,233552,924,50872,123050
29044,/data/ggutierrez/models/29044_resized.mrc,0.5,/data/ggutierrez/dataset/gt/29044_resized_gt.mrc,4,4,234476,233552,924,50872,40936
29044,/data/ggutierrez/models/29044_resized.mrc,0.5,/data/ggutierrez/dataset/gt/29044_resized_gt.mrc,4,4,234476,233552,924,50872,40649
29044,/data/ggutierrez/models/29044_resized.mrc,0.5,/data/ggutierrez/dataset/gt/29044_resized_gt.mrc,4,4,234476,233552,924,50872,28917
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,28266
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,24605
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,89261
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,89704
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,21844
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,19598
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,20156
29880,/data/ggutierrez/models/29880_resized.mrc,0.27,/data/ggutierrez/dataset/gt/29880_resized_gt.mrc,8,8,405890,384112,21778,195107,90678
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,7021
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,37950
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,3501
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,3705
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,4802
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,6699
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,6124
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,6897
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,5096
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,6966
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,6159
30239,/data/ggutierrez/models/30239_resized.mrc,0.02,/data/ggutierrez/dataset/gt/30239_resized_gt.mrc,12,12,132220,132220,0,36909,37300
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,37042
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,21284
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,163811
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,30043
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,19628
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,23709
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,19146
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,162784
30641,/data/ggutierrez/models/30641_resized.mrc,0.66,/data/ggutierrez/dataset/gt/30641_resized_gt.mrc,9,9,650422,641178,9244,226266,163731
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,125926
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,140274
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,21397
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,15560
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,128476
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,27591
30642,/data/ggutierrez/models/30642_resized.mrc,0.9,/data/ggutierrez/dataset/gt/30642_resized_gt.mrc,7,7,480011,474760,5251,136652,15536
30649,/data/ggutierrez/models/30649_resized.mrc,0.86,/data/ggutierrez/dataset/gt/30649_resized_gt.mrc,5,5,612861,600544,12317,229005,42077
30649,/data/ggutierrez/models/30649_resized.mrc,0.86,/data/ggutierrez/dataset/gt/30649_resized_gt.mrc,5,5,612861,600544,12317,229005,10935
30649,/data/ggutierrez/models/30649_resized.mrc,0.86,/data/ggutierrez/dataset/gt/30649_resized_gt.mrc,5,5,612861,600544,12317,229005,171888
30649,/data/ggutierrez/models/30649_resized.mrc,0.86,/data/ggutierrez/dataset/gt/30649_resized_gt.mrc,5,5,612861,600544,12317,229005,110421
30649,/data/ggutierrez/models/30649_resized.mrc,0.86,/data/ggutierrez/dataset/gt/30649_resized_gt.mrc,5,5,612861,600544,12317,229005,265223
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,1384
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,22611
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,171683
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,157210
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,28656
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,47946
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,33115
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,45928
30705,/data/ggutierrez/models/30705_resized.mrc,0.75,/data/ggutierrez/dataset/gt/30705_resized_gt.mrc,9,9,731119,724540,6579,182603,216007
30997,/data/ggutierrez/models/30997_resized.mrc,0.0104,/data/ggutierrez/dataset/gt/30997_resized_gt.mrc,4,4,263449,263449,0,68433,117055
30997,/data/ggutierrez/models/30997_resized.mrc,0.0104,/data/ggutierrez/dataset/gt/30997_resized_gt.mrc,4,4,263449,263449,0,68433,15250
30997,/data/ggutierrez/models/30997_resized.mrc,0.0104,/data/ggutierrez/dataset/gt/30997_resized_gt.mrc,4,4,263449,263449,0,68433,116009
30997,/data/ggutierrez/models/30997_resized.mrc,0.0104,/data/ggutierrez/dataset/gt/30997_resized_gt.mrc,4,4,263449,263449,0,68433,15135
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,108198
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,64439
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,3296
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,63765
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,104993
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,5172
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,65552
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,3694
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,64820
31019,/data/ggutierrez/models/31019_resized.mrc,0.0072,/data/ggutierrez/dataset/gt/31019_resized_gt.mrc,12,12,707670,700153,7517,370537,106331
